date_range_end,placekey,visitor
2021-11-01,222-222@627-s4v-g6k,"{'10021': 4, '10025': 4, '10027': 4, '10029': 12, '10035': 8, '10037': 4, '10039': 13, '10128': 15, '10306': 4, '10452': 4, '10460': 4, '10467': 4, '10469': 4, '11101': 8, '11106': 8, '11206': 4, '11209': 4, '11210': 4, '11212': 4, '11223': 4, '11229': 4, '11235': 8, '11236': 4, '11361': 4, '11367': 5, '11368': 4, '11373': 4, '11413': 4, '11416': 4, '11417': 8, '11419': 4, '11420': 4}"
2021-11-01,222-222@627-s4v-hh5,"{'10026': 4, '10029': 17, '10030': 4, '10031': 4, '10033': 4, '10035': 4, '10039': 4, '10451': 4, '10456': 8, '10457': 4, '10460': 4, '11212': 4, '11236': 4}"
2021-11-01,222-222@627-s4v-k75,"{'10031': 4, '10032': 4, '10035': 9, '10037': 5, '10451': 4, '10454': 4, '10455': 4, '10469': 8, '11103': 4, '11223': 4, '11433': 4, '11435': 4}"
2021-11-01,222-222@627-s4v-kpv,"{'10025': 4, '10035': 4, '10128': 4, '11225': 4}"
2021-11-01,222-222@627-s4v-mhq,"{'10035': 4, '10456': 4, '10457': 4}"
2021-11-01,222-222@627-s4v-nqz,"{'10026': 4, '10035': 4, '10462': 4}"
2021-11-01,222-222@627-s4v-s3q,"{'10001': 4, '10010': 4, '10011': 4, '10019': 4, '10027': 5, '10029': 16, '10030': 5, '10034': 4, '10035': 8, '10037': 16, '10040': 4, '10302': 4, '10314': 4, '10453': 4, '10455': 8, '10459': 8, '10462': 4, '10468': 4, '10469': 4, '10472': 8, '10475': 8, '11218': 4, '11435': 5}"
2021-11-01,222-222@627-s4v-t7q,"{'10029': 4, '10128': 4, '11412': 4, '11413': 4}"
2021-11-01,222-222@627-s4v-ty9,"{'10029': 9, '10035': 13, '10037': 4, '10451': 4, '10452': 4, '10456': 4, '10459': 4}"
2021-11-01,222-222@627-s4v-xt9,"{'10128': 6, '10302': 4, '10310': 4}"
2021-11-01,222-222@627-s5w-psq,"{'10033': 4, '10040': 4, '10453': 4, '10457': 4}"
