ZIP,TRACT,RES_RATIO,BUS_RATIO,OTH_RATIO,TOT_RATIO
10457,36005036902,0.030478650979296862,0.007476635514018692,0.029209621993127148,0.029255485403513158
10457,36005023100,0.014139580351220194,0.06105919003115265,0.037800687285223365,0.017784584609614303
10457,36005039100,0.019516112139091577,0.018691588785046728,0.032073310423825885,0.020160030005626054
10457,36005039300,0.019969975212093705,0.006230529595015576,0.012600229095074456,0.018878539726198663
10457,36005037504,0.07481758195719722,0.102803738317757,0.053837342497136315,0.07507657685816091
10457,36005037900,0.08612924623817338,0.059190031152647975,0.06128293241695303,0.08342189160467588
10457,36005038302,0.02073805118178962,0.020560747663551402,0.020618556701030927,0.020722635494155154
10457,36005022703,0.022344028209335613,0.07227414330218068,0.016609392898052692,0.024535850471963494
10458,36005038301,0.040802843929908454,0.02621082621082621,0.028382581648522552,0.039209170958631
10458,36005039901,0.06162896781703212,0.08888888888888889,0.06298600311041991,0.06305034058813756
10458,36005040302,0.04766099348790386,0.011965811965811967,0.020606531881804044,0.043999556958520245
10458,36005023702,0.013370245697926825,0.07293447293447293,0.01982892690513219,0.016724815860884975
10458,36005041500,0.08236071349922924,0.017094017094017096,0.05093312597200622,0.07695076701556183
10458,36005038500,0.03784566017554346,0.05641025641025641,0.0734836702954899,0.04128592789499917
10458,36005039100,0.08251801050744015,0.17321937321937322,0.11430793157076205,0.08918978789389156
10458,36005039700,0.018277912354107025,0.05071225071225071,0.030715396578538102,0.020739879271196766
10458,36005039300,0.05080693365212194,0.02962962962962963,0.05287713841368585,0.049925236750290744
10458,36005040502,0.08170006606474345,0.022792022792022793,0.06570762052877138,0.07769839951265438
10458,36005039902,0.05505395287381634,0.07008547008547009,0.04937791601866252,0.0553801849698178
10458,36005041300,0.10337559379620599,0.05868945868945869,0.0828149300155521,0.09973971313064185
10458,36005040702,0.09160977758203039,0.062108262108262105,0.07776049766718507,0.08918978789389156
10458,36005038700,0.07201057035895177,0.09344729344729345,0.057931570762052874,0.07204962064573296
10458,36005038302,0.045112781954887216,0.03304843304843305,0.04393468118195956,0.04444259843827878
10458,36005040501,0.04385440588919999,0.019943019943019943,0.04821150855365474,0.04300271362906352
10458,36005041100,0.0048132884512536575,0.0005698005698005698,0.0007776049766718507,0.004319654427645789
10458,36005038900,0.06118853619404159,0.10598290598290598,0.11741835147744946,0.06736999501578335
10458,36005042500,0.0060087457136565265,0.005698005698005698,0.0019440124416796269,0.005704159051891233
10458,36005033400,0.0,0.0005698005698005698,0.0,2.76900924849089e-05
10459,36005015900,0.03883544048758374,0.10891870560378848,0.041237113402061855,0.04286754314590382
10459,36005008500,0.0078073842744169645,0.03235990528808208,0.005378753922008068,0.008907541432915079
10459,36005013500,0.009368861129300358,0.0055248618784530384,0.01882563872702824,0.01006380883045694
10459,36005007700,0.005288873218153428,0.011049723756906077,0.008516360376512775,0.005909811142991735
10459,36005013300,0.02508437012038483,0.026045777426992895,0.01344688480502017,0.024024667037814227
10459,36005012300,0.08850047851710069,0.05919494869771113,0.0811295383236217,0.08620615819450987
10459,36005008900,0.061401299551705035,0.0749802683504341,0.043030031376064544,0.06038285298274164
10459,36005012500,0.14687956480128947,0.1239147592738753,0.08785298072613178,0.13999400453942015
10459,36005015700,0.00020148088450108295,0.003946329913180742,0.0,0.0003854224658472871
10459,36005011502,0.0,0.007103393843725336,0.00044822949350067237,0.0004282471842747634
10459,36005015100,0.03717322319044981,0.0244672454617206,0.07261317794710892,0.03986981285598047
10459,36005013100,0.09530045836901224,0.06156274664561957,0.12909009412819364,0.09669821420924157
10459,36005007900,0.0007555533168790611,0.011838989739542225,0.0,0.00128474155282429
10459,36005011900,0.10935375006296277,0.08445146014206788,0.12909009412819364,0.10988822748490429
10459,36005008700,0.11046189492771873,0.09550118389897395,0.10398924249215598,0.10903173311635476
10459,36005012101,0.059587971591195284,0.042620363062352014,0.0681308830121022,0.059483533895764634
10459,36005012102,0.027451770513272553,0.04577742699289661,0.02689376961004034,0.028392788317416814
10459,36005015300,0.051176144663275074,0.01578531965272297,0.07664724338861498,0.05168943514196394
10459,36005012701,0.04377172215786027,0.0489344909234412,0.029583146571044376,0.04269624427219391
10459,36005012901,0.08159975822293859,0.11602209944751381,0.06409681757059614,0.08179521219647981
10460,36005016100,0.09838269442294374,0.1487758945386064,0.06461001164144353,0.09821787975262561
10460,36005035900,0.06933637511712226,0.05367231638418079,0.03550640279394645,0.06660079774581916
10460,36005006000,0.043549109870859984,0.07909604519774012,0.018044237485448197,0.04332711237969773
10460,36005022000,0.01763963009736424,0.06497175141242938,0.025611175785797437,0.019980239323745746
10460,36005036300,0.11834440053774392,0.09981167608286252,0.1140861466821886,0.1173564606433198
10460,36005036100,0.10832280930459934,0.02824858757062147,0.05238649592549476,0.1016942950195777
10460,36005012300,0.00513301014380576,0.00847457627118644,0.004656577415599534,0.005232919822885791
10460,36005023600,0.004440461156149427,0.009416195856873822,0.009313154831199068,0.004940169063563509
10460,36005033400,4.0738175744490164e-05,0.007532956685499058,0.0011641443538998836,0.0004025322940681377
10460,36005024000,0.04558601865808449,0.059322033898305086,0.10244470314318975,0.04969444139495737
10460,36005015500,0.04811178555424288,0.07815442561205273,0.04074505238649592,0.048816189116990524
10460,36005015300,0.024157738216482667,0.031073446327683617,0.017462165308498253,0.024005562264427124
10460,36005036501,0.05295962846783721,0.07627118644067797,0.048894062863795114,0.05360998280089289
10460,36005036502,0.03161282437772436,0.064030131826742,0.07625145518044238,0.03567899879240312
10460,36005021800,0.0906424410314906,0.07250470809792843,0.08847497089639116,0.08980129542211
10460,36005036700,0.02794638856072025,0.014124293785310734,0.029685681024447033,0.027518571376294508
10460,36005021601,0.055852038945696014,0.0423728813559322,0.08672875436554132,0.057269367292421415
10460,36005015700,0.09728276367784251,0.04048964218455744,0.13562281722933645,0.09748600285431991
10460,36005039300,0.050107956165722896,0.018832391713747645,0.03841676367869616,0.04815749990851539
10460,36005037100,0.010551187517822951,0.002824858757062147,0.00989522700814901,0.010209682731364585
10461,36005009600,0.008431876606683805,0.05340314136125655,0.017630853994490357,0.012858683926645091
10461,36005028800,0.054961439588688946,0.039790575916230364,0.01652892561983471,0.05070118662351672
10461,36005026601,0.0687917737789203,0.030890052356020943,0.03856749311294766,0.0633009708737864
10461,36005028400,0.0009768637532133677,0.07958115183246073,0.009366391184573003,0.008112189859762675
10461,36005026602,0.13089974293059126,0.09214659685863874,0.1118457300275482,0.1262135922330097
10461,36005025000,0.033573264781491,0.029842931937172777,0.025895316804407712,0.03266450916936354
10461,36005018400,0.06498714652956299,0.050785340314136125,0.07162534435261708,0.06433656957928803
10461,36005027600,0.0002570694087403599,0.0005235602094240838,0.0022038567493112946,0.0004314994606256742
10461,36005028600,0.02046272493573265,0.033507853403141365,0.05289256198347107,0.024077669902912623
10461,36005030000,0.12622107969151672,0.0581151832460733,0.15757575757575756,0.12306364617044228
10461,36005025200,0.013059125964010283,0.032984293193717276,0.023691460055096418,0.015533980582524271
10461,36005025600,0.028174807197943446,0.020942408376963352,0.014325068870523415,0.026494066882416397
10461,36005020400,0.038303341902313624,0.018848167539267015,0.08209366391184574,0.040129449838187704
10461,36005025400,0.031105398457583547,0.020418848167539267,0.03305785123966942,0.030377562028047464
10461,36005016600,0.0,0.0005235602094240838,0.0,4.314994606256742e-05
10461,36005029600,0.07521850899742931,0.09109947643979058,0.023691460055096418,0.07249190938511327
10461,36005019400,0.025398457583547557,0.043455497382198956,0.05619834710743802,0.02929881337648328
10461,36005026400,0.09182519280205656,0.0356020942408377,0.09862258953168045,0.08772384034519957
10461,36005020200,0.02282776349614396,0.018848167539267015,0.024793388429752067,0.022653721682847898
10461,36005020000,0.12544987146529563,0.21099476439790577,0.09972451790633609,0.13048543689320388
10461,36005024800,0.0390745501285347,0.03769633507853403,0.03966942148760331,0.03900755124056095
10462,36005009200,0.05755754196904102,0.10275545350172216,0.08836023789294817,0.06173521531364804
10462,36005024600,0.02093001526146946,0.006888633754305396,0.020390824129141887,0.02021931884098003
10462,36005020400,0.008191360139533435,0.011481056257175661,0.020390824129141887,0.009142888710880313
10462,36005020200,0.010589591054910145,0.01951779563719862,0.020390824129141887,0.011656492555865537
10462,36005000400,0.0,0.001148105625717566,0.0008496176720475786,0.00011048808109825153
10462,36005025600,0.0001868751362631202,0.004018369690011481,0.0,0.00035908626356931746
10462,36005024800,0.010901049615348678,0.002296211251435132,0.006796941376380629,0.010220147501588266
10462,36005022401,0.03369981623944934,0.029276693455797934,0.018691588785046728,0.032511117863160514
10462,36005024000,0.0010589591054910145,0.002296211251435132,0.002548853016142736,0.0012153688920807668
10462,36005025000,0.006042296072507553,0.001148105625717566,0.010620220900594732,0.006104466480678397
10462,36005033400,0.0023670850593328556,0.001722158438576349,0.0004248088360237893,0.0022097616219650305
10462,36005023600,0.014109072787865575,0.04879448909299656,0.04333050127442651,0.017678092975720244
10462,36005023000,0.029432833961441432,0.032721010332950634,0.041206457094307564,0.030356600281744608
10462,36005025200,0.020400535708723955,0.029276693455797934,0.041631265930331354,0.022208104300748557
10462,36005022200,0.035662005170212105,0.1148105625717566,0.05352591333899745,0.040631991823882
10462,36005020601,0.024947830691126546,0.04936854190585534,0.0514018691588785,0.027842996436759384
10462,36005009600,0.01470084405269879,0.05625717566016074,0.03993203058623619,0.018341021462309752
10462,36005021601,0.012800946834023733,0.016647531572904706,0.019116397621070518,0.013396679833162997
10462,36005021602,0.10735976578316254,0.12112514351320322,0.0437553101104503,0.103886418252631
10462,36005021002,0.11676581430840627,0.023536165327210104,0.056074766355140186,0.10833356351683562
10462,36005022404,0.06836515401625813,0.06544202066590127,0.033984706881903144,0.06598900643593072
10462,36005023200,0.023359392032890024,0.03616532721010333,0.044604927782497875,0.025357014612048725
10462,36005024400,0.022892204192232223,0.04075774971297359,0.037807986406117246,0.024721708145733778
10462,36005021200,0.07138630205251191,0.0269804822043628,0.04715378079864061,0.06767394967267906
10462,36005022000,0.0065717756252530605,0.009184845005740528,0.011045029736618521,0.006988371129464409
10462,36005021001,0.135515619646806,0.022388059701492536,0.10492778249787596,0.12808330801314807
10462,36005022800,0.07932849534369452,0.0338691159586682,0.05012744265080714,0.07524238322790928
10462,36005022403,0.04279440620425452,0.03903559127439724,0.01954120645709431,0.04110156616854957
10462,36005023800,0.022082411935092035,0.05109070034443169,0.0713678844519966,0.026682871585227745
10463,36005029500,0.06441284218420977,0.11724137931034483,0.12144886363636363,0.0684055644729802
10463,36005027700,0.054864857068682035,0.05823754789272031,0.07528409090909091,0.05575173889780631
10463,36005029302,0.11004701877866559,0.052873563218390804,0.04403409090909091,0.10556447298020331
10463,36005028900,0.0795857732137191,0.221455938697318,0.07457386363636363,0.08434991974317817
10463,36005027300,0.05062451322583437,0.01532567049808429,0.06889204545454546,0.05008025682182986
10463,36005030100,0.02180748262035942,0.01532567049808429,0.01775568181818182,0.02142857142857143
10463,36005040900,0.005624945913981596,0.010727969348659003,0.007102272727272727,0.005858747993579454
10463,36005029301,0.030951625465139757,0.0022988505747126436,0.01775568181818182,0.029454253611556982
10463,36005026900,0.031067008971067588,0.03371647509578544,0.028409090909090908,0.031059390048154095
10463,36005030701,0.041336140998644244,0.037547892720306515,0.033380681818181816,0.04090422685928304
10463,36005027900,0.10289324141114027,0.05900383141762452,0.09872159090909091,0.10120385232744783
10463,36005028300,0.03149969711829694,0.10957854406130269,0.03622159090909091,0.034403424291064744
10463,36061030900,0.10243170738742896,0.07969348659003832,0.09588068181818182,0.10139111824505083
10463,36005028700,0.03718233478524245,0.03065134099616858,0.07741477272727272,0.03846976993044409
10463,36005030900,0.030692012576802145,0.006130268199233717,0.014914772727272728,0.0292402354200107
10463,36005033500,0.016038307323968038,0.006896551724137931,0.01278409090909091,0.015596575708935259
10463,36005028100,0.08702800934606399,0.029118773946360154,0.05184659090909091,0.08368111289459604
10463,36005028500,0.0451149508177806,0.04061302681992337,0.06747159090909091,0.04579989299090423
10463,36005029700,0.056797530792973144,0.0735632183908046,0.056107954545454544,0.05735687533440342
10464,36005045600,0.0050230221850146506,0.0,0.029850746268656716,0.005873715124816446
10464,36119005500,0.0,0.004975124378109453,0.0,0.0003671071953010279
10464,36005051600,0.9949769778149854,0.9552238805970149,0.9701492537313433,0.9908223201174743
10464,36005050400,0.0,0.03980099502487562,0.0,0.002936857562408223
10465,36005011800,0.09189066318122407,0.04139715394566624,0.05561735261401557,0.08817271264725725
10465,36005019400,0.00858100812638518,0.019404915912031046,0.013348164627363738,0.009237635580466034
10465,36005013800,0.07376257316588054,0.016817593790426907,0.035595105672969966,0.06969744148632519
10465,36005016600,0.047564925839631754,0.10219922380336352,0.03781979977753059,0.049301987648554674
10465,36005016200,0.02909586861396829,0.07115135834411385,0.03337041156840934,0.030982406974933832
10465,36005015200,0.10774563846110133,0.2729624838292367,0.11457174638487208,0.1146919923192693
10465,36005027600,0.00017048360515997045,0.0,0.0,0.00015569048731122528
10465,36005027401,0.09677785986247656,0.009055627425614488,0.07341490545050056,0.09216876848824537
10465,36005013000,0.024720122748195714,0.029754204398447608,0.004449388209121246,0.023976335045928693
10465,36005016400,0.023867704722395862,0.11513583441138421,0.04004449388209121,0.02828377186153926
10465,36005027402,0.07813831903165312,0.03234152652005175,0.05339265850945495,0.07514660854221807
10465,36005015800,0.040063647212593055,0.09573091849935317,0.047830923248053395,0.042659193523275726
10465,36005013200,0.13968290049440246,0.03880983182406209,0.19799777530589543,0.13835694639057552
10465,36005011000,0.0014775245780530772,0.00517464424320828,0.0,0.0015569048731122529
10465,36005016000,0.08973120418253111,0.03363518758085381,0.09010011123470522,0.0874980538689086
10465,36005014400,0.14229698244018868,0.02328589909443726,0.18242491657397109,0.13939488297265037
10465,36005009000,0.004432573734159232,0.09314359637774904,0.020022246941045607,0.008718667289428616
10466,36005039400,0.04238238328026192,0.027989821882951654,0.04581005586592179,0.04195361355180875
10466,36005040600,0.05332555949230838,0.08142493638676845,0.11564245810055866,0.05905169001820629
10466,36005042600,0.07027851280441315,0.04495335029686175,0.0223463687150838,0.06570094197736089
10466,36005044800,0.022110597838274206,0.004240882103477523,0.008938547486033519,0.02034354468455632
10466,36005042000,0.14185764901107772,0.11874469889737066,0.07374301675977654,0.1359534552362859
10466,36005039800,0.012961384939677984,0.002544529262086514,0.03966480446927374,0.014367133697459036
10466,36005038600,0.011212270709064,0.005937234944868533,0.013407821229050279,0.011121665479300245
10466,36005039600,0.017894784051666144,0.026293469041560644,0.02569832402234637,0.018839547217604686
10466,36005041800,0.04848185854599273,0.09245122985581,0.06201117318435754,0.051492123802738855
10466,36005043000,0.03484773736377091,0.015267175572519083,0.027932960893854747,0.033444154199319245
10466,36005040800,0.07009911647306813,0.033927056827820185,0.07039106145251396,0.06843188474629937
10466,36005043600,0.025833071713683455,0.019508057675996608,0.01899441340782123,0.025053431488957494
10466,36005042200,0.048885500291519036,0.08312128922815945,0.07374301675977654,0.052244122536214674
10466,36005045800,0.09090909090909091,0.008481764206955046,0.07709497206703911,0.08608406554262646
10466,36005046000,0.042875723191460734,0.013570822731128074,0.03519553072625698,0.04096414153407742
10466,36005043400,0.0474951787235951,0.12468193384223919,0.04692737430167598,0.05105675611493707
10466,36005044200,0.013813517513566848,0.0016963528413910093,0.01675977653631285,0.013456819441146205
10466,36005044400,0.04327936493698704,0.013570822731128074,0.0223463687150838,0.04041003720414787
10466,36005042800,0.02345607032336189,0.010178117048346057,0.008379888268156424,0.02176838439008945
10466,36005045600,0.025070637305467103,0.06870229007633588,0.03407821229050279,0.027744795377186732
10466,36005048400,0.048167914966138946,0.12298558100084818,0.06312849162011173,0.05271906910472572
10466,36005042400,0.027851280441314977,0.02544529262086514,0.04357541899441341,0.028853004037045833
10466,36005040400,0.03610351168318608,0.0542832909245123,0.05307262569832402,0.03815404100372041
10466,36119002900,0.000807283491052608,0.0,0.0011173184357541898,0.0007915776141850709
10467,36005032800,0.032373921284980296,0.024678663239074552,0.04063068526379624,0.03264441846615347
10467,36005038000,0.0681897540779169,0.10796915167095116,0.09672528805336568,0.07197211990206674
10467,36005042902,0.045991918990372624,0.021079691516709513,0.03547604608853851,0.04415819308732382
10467,36005033400,7.482416321644137e-05,0.0005141388174807198,0.0,8.822815801663101e-05
10467,36005034000,0.04524367735820821,0.02416452442159383,0.0585203153426319,0.04530515914154002
10467,36005042300,0.04137776225869207,0.0416452442159383,0.027895694360218316,0.040408496371617
10467,36005039000,0.022123010924327828,0.03598971722365039,0.0585203153426319,0.025365595429781413
10467,36005042100,0.07065895146405946,0.10591259640102828,0.03759854457246816,0.06976641595165096
10467,36005037600,0.016411433132139473,0.005141388174807198,0.02607640994542147,0.016631007786134945
10467,36005037200,0.01818227166159525,0.02056555269922879,0.02850212249848393,0.01903522509208814
10467,36005033000,0.05307527310819574,0.07557840616966581,0.04487568223165555,0.053444206718574236
10467,36005033600,0.06736668828253604,0.0442159383033419,0.08399029714978776,0.06758276904073936
10467,36005039600,0.023020900882925126,0.031876606683804626,0.057913887204366285,0.025939078456889517
10467,36005041900,0.06886317154686487,0.060154241645244216,0.048211036992116436,0.0669872289741271
10467,36005033202,0.04579238788846211,0.02056555269922879,0.0312310491206792,0.043650881178728194
10467,36005022401,0.0,0.0005141388174807198,0.0,2.2057039504157753e-05
10467,36005042901,0.03259839377462962,0.010282776349614395,0.03305033353547605,0.03167390872797053
10467,36005042500,0.06669327081358807,0.09151670951156812,0.0667070952092177,0.06775922535677262
10467,36005043500,0.012545518032623335,0.005655526992287918,0.005154639175257732,0.011712287976707767
10467,36005043100,0.090811592757021,0.08688946015424165,0.05366889023650697,0.08794141650307696
10467,36005033800,0.03372075622287624,0.04832904884318766,0.04881746513038205,0.035445662483181505
10467,36005039400,0.017384147253953208,0.011825192802056555,0.02152819890842935,0.01744711824778878
10467,36005037800,0.028557888960941788,0.017480719794344474,0.024863553668890235,0.027813926814742925
10467,36005037400,0.03843467850551205,0.0596401028277635,0.034869617950272894,0.039085074001367535
10467,36005039200,0.013393525215743003,0.02005141388174807,0.016676773802304427,0.013917991927123542
10467,36005033201,0.047114281438619246,0.027763496143958868,0.018496058217101274,0.04420230716633213
10468,36005041300,0.0,0.0034752389226759338,0.0006369426751592356,0.00015595271513677052
10468,36005040100,0.06530334014996592,0.11642050390964379,0.06560509554140127,0.0671532391378934
10468,36005027300,0.02692569870483981,0.010425716768027803,0.02929936305732484,0.026449580487196284
10468,36005040900,0.04359236537150647,0.020851433536055605,0.01592356687898089,0.041421041140326256
10468,36005040303,0.06066802999318337,0.02519548218940052,0.045859872611464965,0.058669411434453075
10468,36005026701,0.04488752556237219,0.04257167680278019,0.03949044585987261,0.044540095443061666
10468,36005040304,0.04812542603953647,0.05560382276281494,0.04076433121019108,0.04803343626212532
10468,36005026500,0.11424676209952284,0.16246741963509992,0.1070063694267516,0.11562334300240167
10468,36005023703,0.05562372188139059,0.13379669852302345,0.06942675159235669,0.05910607903683603
10468,36005026100,0.05892978868438991,0.020851433536055605,0.022929936305732482,0.055799881475936494
10468,36005041100,0.050102249488752554,0.09035621198957429,0.06942675159235669,0.05249368391503696
10468,36005026702,0.0838104976141786,0.010425716768027803,0.08280254777070063,0.08112660241414803
10468,36005025500,0.05402181322426721,0.03388357949609035,0.07579617834394904,0.05436511649667821
10468,36005040701,0.045194274028629855,0.0677671589921807,0.03949044585987261,0.04572533607810112
10468,36005026300,0.0856169052488071,0.03388357949609035,0.08662420382165605,0.08380898911450048
10468,36005023900,0.04730743012951602,0.07993049522154648,0.06305732484076433,0.049249867440192135
10468,36005025700,0.02198364008179959,0.021720243266724587,0.028662420382165606,0.022301238264558185
10468,36005026900,0.019393319700068166,0.008688097306689836,0.021019108280254776,0.01908861233274071
10468,36005025300,0.07426721199727335,0.06168549087749783,0.09617834394904459,0.07488849380867721
10469,36005039000,0.002131456329929612,0.00608695652173913,0.0058823529411764705,0.002556868277199788
10469,36005037000,0.03326063249727372,0.035652173913043476,0.045588235294117645,0.03412096631987304
10469,36005038600,0.11043917914146922,0.09478260869565218,0.2125,0.1157644154470111
10469,36005031000,0.050907108159016556,0.02608695652173913,0.003676470588235294,0.0468171398342444
10469,36005031600,0.025379200951720037,0.0026086956521739132,0.0029411764705882353,0.022879562687356726
10469,36005028400,0.0,0.0034782608695652175,0.0,0.00017633574325515782
10469,36005046000,0.001040943789035392,0.0026086956521739132,0.0029411764705882353,0.0012343502027861047
10469,36005032800,0.010657281649648062,0.004347826086956522,0.013235294117647059,0.01049197672368189
10469,36005032400,0.06250619609398235,0.030434782608695653,0.08602941176470588,0.0622906013048845
10469,36005046202,0.04713988301774561,0.06782608695652174,0.04926470588235294,0.04831599365191324
10469,36005034200,0.024833944681272927,0.04782608695652174,0.04632352941176471,0.02728795626873567
10469,36005035000,0.02552790720729652,0.04434782608695652,0.020588235294117647,0.026185857873390936
10469,36005034400,0.023793000892237532,0.04608695652173913,0.029411764705882353,0.02526009522130136
10469,36005036800,0.02607316347774363,0.030434782608695653,0.04632352941176471,0.02750837594780462
10469,36005039600,0.0008426687816000793,0.006956521739130435,0.0014705882352941176,0.0011902662669723153
10469,36005036400,0.03162486368593239,0.0782608695652174,0.04632352941176471,0.03487039322870746
10469,36005031800,0.024635669673837613,0.0034782608695652175,0.016911764705882352,0.023099982366425676
10469,36005035600,0.0678596212947358,0.10869565217391304,0.011764705882352941,0.06656674307882207
10469,36005034000,0.003915931396847427,0.0026086956521739132,0.011764705882352941,0.004320225709751367
10469,36005038800,0.03390502627143849,0.00608695652173913,0.052941176470588235,0.03363604302592135
10469,36005038000,0.007385744026965401,0.0026086956521739132,0.008823529411764706,0.0072297654734614705
10469,36005031400,0.02577575096659066,0.008695652173913044,0.0125,0.024113912890142832
10469,36005035800,0.1074154852780807,0.10695652173913044,0.05514705882352941,0.10425850819961206
10469,36005039800,0.025032219688708238,0.00608695652173913,0.014705882352941176,0.02345265385293599
10469,36005034800,0.0912560721721027,0.06782608695652174,0.04485294117647059,0.08728619291130311
10469,36005038200,0.032219688708238325,0.018260869565217393,0.0661764705882353,0.03354787515429378
10469,36005036000,0.03613562010508575,0.029565217391304348,0.039705882352941174,0.03601657555986598
10469,36005031200,0.023396450877366907,0.07217391304347825,0.020588235294117647,0.02570093457943925
10469,36005032600,0.043273520372757016,0.0391304347826087,0.027941176470588237,0.04214424263798272
10469,36005037200,0.0016357688113413304,0.0,0.003676470588235294,0.0016751895609239992
10470,36005041400,0.21977514246111196,0.28435114503816794,0.3125,0.23022542350273442
10470,36005045101,0.17110734637301708,0.08969465648854962,0.07916666666666666,0.15953047885820995
10470,36119001503,0.0006160480517480363,0.0057251908396946565,0.0,0.0009337068160597573
10470,36005044200,0.11797320190974896,0.09351145038167939,0.17916666666666667,0.12018140589569161
10470,36005043500,0.0,0.0057251908396946565,0.0020833333333333333,0.000533546752034147
10470,36005045102,0.21130448174957647,0.2366412213740458,0.10416666666666667,0.2062158196611978
10470,36005044901,0.11520098567688279,0.061068702290076333,0.09583333333333334,0.11017740429505135
10470,36005043400,0.010626828892653628,0.1049618320610687,0.04583333333333333,0.019474456449246367
10470,36119003000,0.0032342522716771907,0.0,0.0,0.0028011204481792717
10470,36005044902,0.12844601878946557,0.10114503816793893,0.16875,0.12911831399226356
10470,36005041800,0.021715693824118282,0.01717557251908397,0.0125,0.020808323329331732
10471,36005033700,0.07513368983957219,0.20867768595041322,0.1636029411764706,0.0843403004572175
10471,36005034300,0.051871657754010696,0.030991735537190084,0.09926470588235294,0.05315153494448073
10471,36005033500,0.023796791443850267,0.022727272727272728,0.012867647058823529,0.023269105160026126
10471,36005030701,0.17201426024955438,0.030991735537190084,0.13419117647058823,0.1647615937295885
10471,36005031900,0.0006238859180035651,0.002066115702479339,0.0,0.0006531678641410843
10471,36005034500,0.1449197860962567,0.09917355371900827,0.20588235294117646,0.14581972566949705
10471,36005032300,0.33431372549019606,0.47107438016528924,0.17830882352941177,0.3327890267798824
10471,36005030900,0.057754010695187166,0.022727272727272728,0.01838235294117647,0.05462116263879817
10471,36005043500,0.0,0.004132231404958678,0.0,0.00016329196603527107
10471,36005035100,0.1179144385026738,0.045454545454545456,0.16727941176470587,0.11724363161332463
10471,36005028500,0.021657754010695186,0.06198347107438017,0.02022058823529412,0.023187459177008492
10472,36005021602,0.0,0.000946969696969697,0.0,3.75685626267939e-05
10472,36005005001,0.07189967890306344,0.027462121212121212,0.06836248012718601,0.06980238936058307
10472,36005022200,0.0,0.007575757575757576,0.0,0.0003005485010143512
10472,36005007600,0.06274407706326478,0.12973484848484848,0.07869634340222575,0.06690961003831994
10472,36005005400,0.07619543521652347,0.11742424242424243,0.11724960254372019,0.08171162371327673
10472,36005007800,0.08018745118458735,0.10037878787878787,0.0739268680445151,0.08039672402133895
10472,36005007200,0.07003384535277271,0.07386363636363637,0.05842607313195548,0.06908858667067398
10472,36005005002,0.09554803436605051,0.09848484848484848,0.11089030206677265,0.09711473439026223
10472,36005004400,0.07315803176256183,0.054924242424242424,0.0321939586645469,0.06856262679389886
10472,36005007000,0.04408574156035754,0.06912878787878787,0.08386327503974562,0.048839131414832065
10472,36005006800,0.11177644710578842,0.048295454545454544,0.10055643879173291,0.10819746036516643
10472,36005005200,0.04747027683762909,0.0625,0.04411764705882353,0.047749643098655044
10472,36005006000,0.0,0.007575757575757576,0.0,0.0003005485010143512
10472,36005006400,0.04451965633949492,0.01893939393939394,0.0739268680445151,0.04628446915621008
10472,36005004001,0.018007463334201165,0.00946969696969697,0.014705882352941176,0.017356675933578782
10472,36005005600,0.0367959732708496,0.03314393939393939,0.04689984101748808,0.037606131189420695
10472,36005004800,0.05827475483814979,0.07196969696969698,0.033783783783783786,0.056503118190698025
10472,36005006200,0.10930313286470537,0.06818181818181818,0.062400635930047695,0.10323841009842963
10473,36005009000,0.047766856354543884,0.12142857142857143,0.04007285974499089,0.0492902694918741
10473,36005008600,0.05936368339368857,0.01607142857142857,0.051001821493624776,0.05817732976753754
10473,36005007400,0.06458010001724435,0.0035714285714285713,0.023679417122040074,0.06225056572721662
10473,36005004600,0.03069494740472495,0.05,0.08196721311475409,0.03229788109442502
10473,36005001600,0.11282117606483877,0.20714285714285716,0.08014571948998178,0.11425632585887678
10473,36005002000,0.14558544576651147,0.11607142857142858,0.23861566484517305,0.14700678872659947
10473,36005002800,0.16459734436971893,0.12142857142857143,0.1384335154826958,0.16301172598230818
10473,36005008400,0.022719434385238834,0.010714285714285714,0.0036429872495446266,0.02201193170129603
10473,36005002400,0.002500431108811864,0.0,0.0,0.0023863402592059248
10473,36005004200,0.139248146232109,0.15892857142857142,0.14025500910746813,0.13972433655626415
10473,36005000200,0.04914640455250905,0.05,0.03642987249544627,0.04887883151614894
10473,36005009800,0.06923607518537679,0.075,0.07285974499089254,0.06945073030240691
10473,36005003800,0.017158130712191758,0.0017857142857142857,0.03460837887067395,0.017198107385311665
10473,36005000400,0.07458182445249181,0.06785714285714285,0.058287795992714025,0.0740588356305287
10474,36005011700,0.13762329732268672,0.19361554476058293,0.09925558312655088,0.1483120288430023
10474,36005009300,0.5361672146547675,0.6412213740458015,0.5880893300248139,0.5644051130776795
10474,36005011900,0.013856270549553781,0.0006939625260235947,0.004962779156327543,0.010160603080957063
10474,36005011502,0.312353217472992,0.16446911866759195,0.3076923076923077,0.2771222549983612
10475,36005046201,0.69373560787631,0.7087980173482032,0.6689560439560439,0.6934776891382485
10475,36005030200,0.21420179519714272,0.061957868649318466,0.10302197802197802,0.20526869466117295
10475,36005046202,0.08214671742093144,0.21933085501858737,0.22252747252747251,0.09147891645480845
10475,36005045600,0.009915879505615866,0.008674101610904586,0.005494505494505495,0.009730867011484177
10475,36119005500,0.0,0.0012391573729863693,0.0,4.383273428596476e-05
