week_ending,ZIP,caseRate
2020-10-26,11105,55.26
2020-11-02,11105,55.26
2020-11-09,11105,212.77
2020-11-16,11105,243.16
2020-11-23,11105,254.21
2020-11-30,11105,234.87
2020-12-07,11105,292.9
2020-12-14,11105,323.3
2020-12-21,11105,378.56
2020-12-28,11105,403.43
2021-01-04,11105,433.82
2021-01-11,11105,613.43
2021-01-18,11105,464.22
2021-01-25,11105,400.66
2021-02-01,11105,367.51
2021-02-08,11105,240.4
2021-02-15,11105,270.79
2021-02-22,11105,240.4
2021-03-01,11105,295.66
2021-03-08,11105,295.66
2021-03-15,11105,298.43
2021-03-22,11105,436.59
2021-03-29,11105,414.48
2021-04-05,11105,389.61
2021-04-12,11105,315.01
2021-04-19,11105,218.29
2021-04-26,11105,140.92
2021-05-03,11105,63.55
2021-05-10,11105,60.79
2021-05-17,11105,60.79
2021-05-24,11105,49.74
2021-05-31,11105,24.87
2021-06-07,11105,22.11
2021-06-14,11105,5.53
2021-06-21,11105,11.05
2021-06-28,11105,33.16
2021-07-05,11105,13.82
2021-07-12,11105,33.16
2021-07-19,11105,80.13
2021-07-26,11105,66.32
2021-08-02,11105,168.56
2021-08-09,11105,160.27
2021-08-16,11105,207.24
2021-08-23,11105,110.53
2021-08-30,11105,151.98
2021-09-06,11105,118.82
2021-09-13,11105,135.4
2021-09-20,11105,140.92
2021-09-27,11105,124.34
2021-10-04,11105,85.66
2021-10-11,11105,77.37
2021-10-18,11105,63.55
2021-10-25,11105,58.03
2021-11-01,11105,0.0
2020-08-10,11106,37.4
2020-08-17,11106,21.37
2020-08-24,11106,13.36
2020-08-31,11106,10.69
2020-09-07,11106,21.37
2020-09-14,11106,18.7
2020-09-21,11106,50.76
2020-09-28,11106,29.39
2020-10-05,11106,32.06
2020-10-12,11106,61.45
2020-10-19,11106,45.42
2020-10-26,11106,64.12
2020-11-02,11106,90.84
2020-11-09,11106,93.51
2020-11-16,11106,165.65
2020-11-23,11106,165.65
2020-11-30,11106,197.71
2020-12-07,11106,312.59
2020-12-14,11106,336.64
2020-12-21,11106,240.46
2020-12-28,11106,264.5
2021-01-04,11106,379.39
2021-01-11,11106,545.04
2021-01-18,11106,384.73
2021-01-25,11106,400.76
2021-02-01,11106,414.12
2021-02-08,11106,341.98
2021-02-15,11106,350.0
2021-02-22,11106,312.59
2021-03-01,11106,299.24
2021-03-08,11106,256.49
2021-03-15,11106,446.18
2021-03-22,11106,403.43
2021-03-29,11106,371.37
2021-04-05,11106,371.37
2021-04-12,11106,245.8
2021-04-19,11106,208.4
2021-04-26,11106,122.9
2021-05-03,11106,96.18
2021-05-10,11106,66.79
2021-05-17,11106,45.42
2021-05-24,11106,34.73
2021-05-31,11106,29.39
2021-06-07,11106,10.69
2021-06-14,11106,10.69
2021-06-21,11106,18.7
2021-06-28,11106,16.03
2021-07-05,11106,16.03
2021-07-12,11106,42.75
2021-07-19,11106,61.45
2021-07-26,11106,141.6
2021-08-02,11106,141.6
2021-08-09,11106,170.99
2021-08-16,11106,168.32
2021-08-23,11106,146.95
2021-08-30,11106,184.35
2021-09-06,11106,154.96
2021-09-13,11106,165.65
2021-09-20,11106,90.84
2021-09-27,11106,125.57
2021-10-04,11106,98.85
2021-10-11,11106,168.32
2021-10-18,11106,114.89
2021-10-25,11106,53.44
2021-11-01,11106,5.34
2020-08-10,11109,34.71
2020-08-17,11109,0.0
2020-08-24,11109,34.71
2020-08-31,11109,0.0
2020-09-07,11109,0.0
2020-09-14,11109,0.0
2020-09-21,11109,17.35
2020-09-28,11109,52.06
2020-10-05,11109,17.35
2020-10-12,11109,17.35
2020-10-19,11109,34.71
2020-10-26,11109,104.12
2020-11-02,11109,52.06
2020-11-09,11109,69.41
2020-11-16,11109,121.47
2020-11-23,11109,121.47
2020-11-30,11109,190.88
2020-12-07,11109,208.23
2020-12-14,11109,277.64
2020-12-21,11109,295.0
2020-12-28,11109,225.59
2021-01-04,11109,156.18
2021-01-11,11109,520.58
2021-01-18,11109,520.58
2021-01-25,11109,451.17
2021-02-01,11109,242.94
2021-02-08,11109,138.82
2021-02-15,11109,312.35
2021-02-22,11109,190.88
2021-03-01,11109,277.64
2021-03-08,11109,225.59
2021-03-15,11109,242.94
2021-03-22,11109,52.06
2021-03-29,11109,312.35
2021-04-05,11109,156.18
2021-04-12,11109,208.23
2021-04-19,11109,86.76
2021-04-26,11109,52.06
2021-05-03,11109,69.41
2021-05-10,11109,86.76
2021-05-17,11109,0.0
2021-05-24,11109,17.35
2021-05-31,11109,34.71
2021-06-07,11109,17.35
2021-06-14,11109,34.71
2021-06-21,11109,0.0
2021-06-28,11109,0.0
2021-07-05,11109,0.0
2021-07-12,11109,52.06
2021-07-19,11109,52.06
2021-07-26,11109,104.12
2021-08-02,11109,34.71
2021-08-09,11109,208.23
2021-08-16,11109,156.18
2021-08-23,11109,190.88
2021-08-30,11109,104.12
2021-09-06,11109,69.41
2021-09-13,11109,225.59
2021-09-20,11109,190.88
2021-09-27,11109,173.53
2021-10-04,11109,277.64
2021-10-11,11109,225.59
2021-10-18,11109,121.47
2021-10-25,11109,86.76
2021-11-01,11109,0.0
2020-08-10,11201,19.26
2020-08-17,11201,3.21
2020-08-24,11201,16.05
2020-08-31,11201,22.47
2020-09-07,11201,4.82
2020-09-14,11201,11.24
2020-09-21,11201,38.53
2020-09-28,11201,32.11
2020-10-05,11201,14.45
2020-10-12,11201,19.26
2020-10-19,11201,33.71
2020-10-26,11201,33.71
2020-11-02,11201,48.16
2020-11-09,11201,73.84
2020-11-16,11201,105.95
2020-11-23,11201,149.29
2020-11-30,11201,104.34
2020-12-07,11201,183.0
2020-12-14,11201,152.5
2020-12-21,11201,152.5
2020-12-28,11201,173.37
2021-01-04,11201,219.92
2021-01-11,11201,300.19
2021-01-18,11201,305.0
2021-01-25,11201,293.77
2021-02-01,11201,300.19
2021-02-08,11201,179.79
2021-02-15,11201,160.53
2021-02-22,11201,168.56
2021-03-01,11201,213.5
2021-03-08,11201,199.06
2021-03-15,11201,187.82
2021-03-22,11201,179.79
2021-03-29,11201,252.03
2021-04-05,11201,216.71
2021-04-12,11201,166.95
2021-04-19,11201,117.19
2021-04-26,11201,89.9
2021-05-03,11201,59.4
2021-05-10,11201,51.37
2021-05-17,11201,38.53
2021-05-24,11201,16.05
2021-05-31,11201,32.11
2021-06-07,11201,27.29
2021-06-14,11201,22.47
2021-06-21,11201,14.45
2021-06-28,11201,14.45
2021-07-05,11201,19.26
2021-07-12,11201,30.5
2021-07-19,11201,72.24
2021-07-26,11201,88.29
2021-08-02,11201,166.95
2021-08-09,11201,166.95
2021-08-16,11201,138.05
2021-08-23,11201,163.74
2021-08-30,11201,158.92
2021-09-06,11201,117.19
2021-09-13,11201,128.42
2021-09-20,11201,207.08
2021-09-27,11201,154.11
2021-10-04,11201,131.63
2021-10-11,11201,85.08
2021-10-18,11201,109.16
2021-10-25,11201,89.9
2021-11-01,11201,3.21
2020-08-10,11203,10.91
2020-08-17,11203,6.82
2020-08-24,11203,10.91
2020-08-31,11203,23.19
2020-09-07,11203,16.37
2020-09-14,11203,16.37
2020-09-21,11203,12.28
2020-09-28,11203,28.64
2020-10-05,11203,20.46
2020-10-12,11203,30.01
2020-10-19,11203,38.19
2020-10-26,11203,38.19
2020-11-02,11203,46.38
2020-11-09,11203,58.65
2020-11-16,11203,90.02
2020-11-23,11203,105.03
2020-11-30,11203,115.94
2020-12-07,11203,155.49
2020-12-14,11203,223.69
2020-12-21,11203,261.89
2020-12-28,11203,242.79
2021-01-04,11203,294.62
2021-01-11,11203,354.64
2021-01-18,11203,330.09
2021-01-25,11203,372.37
2021-02-01,11203,339.63
2021-02-08,11203,256.43
2021-02-15,11203,257.79
2021-02-22,11203,195.05
2021-03-01,11203,218.24
2021-03-08,11203,208.69
2021-03-15,11203,259.16
2021-03-22,11203,270.07
2021-03-29,11203,304.17
2021-04-05,11203,250.97
2021-04-12,11203,230.51
2021-04-19,11203,271.43
2021-04-26,11203,175.95
2021-05-03,11203,145.95
2021-05-10,11203,110.48
2021-05-17,11203,72.29
2021-05-24,11203,57.29
2021-05-31,11203,36.83
2021-06-07,11203,20.46
2021-06-14,11203,16.37
2021-06-21,11203,20.46
2021-06-28,11203,13.64
2021-07-05,11203,19.1
2021-07-12,11203,20.46
2021-07-19,11203,45.01
2021-07-26,11203,70.93
2021-08-02,11203,109.12
2021-08-09,11203,140.49
2021-08-16,11203,154.13
2021-08-23,11203,143.22
2021-08-30,11203,152.77
2021-09-06,11203,128.21
2021-09-13,11203,106.39
2021-09-20,11203,130.94
2021-09-27,11203,111.85
2021-10-04,11203,125.49
2021-10-11,11203,92.75
2021-10-18,11203,75.02
2021-10-25,11203,60.02
2021-11-01,11203,5.46
2020-08-10,11204,28.54
2020-08-17,11204,45.4
2020-08-24,11204,36.32
2020-08-31,11204,33.73
2020-09-07,11204,48.0
2020-09-14,11204,32.43
2020-09-21,11204,64.86
2020-09-28,11204,131.02
2020-10-05,11204,110.26
2020-10-12,11204,120.64
2020-10-19,11204,97.29
2020-10-26,11204,92.1
2020-11-02,11204,89.51
2020-11-09,11204,146.59
2020-11-16,11204,120.64
2020-11-23,11204,127.13
2020-11-30,11204,182.91
2020-12-07,11204,286.69
2020-12-14,11204,291.88
2020-12-21,11204,387.87
2020-12-28,11204,430.68
2021-01-04,11204,441.06
2021-01-11,11204,577.27
2021-01-18,11204,492.95
2021-01-25,11204,425.49
2021-02-01,11204,391.76
2021-02-08,11204,341.17
2021-02-15,11204,352.85
2021-02-22,11204,345.06
2021-03-01,11204,319.12
2021-03-08,11204,345.06
2021-03-15,11204,358.03
2021-03-22,11204,307.44
2021-03-29,11204,342.47
2021-04-05,11204,228.31
2021-04-12,11204,229.61
2021-04-19,11204,181.61
2021-04-26,11204,153.07
2021-05-03,11204,95.99
2021-05-10,11204,41.51
2021-05-17,11204,48.0
2021-05-24,11204,27.24
2021-05-31,11204,40.21
2021-06-07,11204,11.68
2021-06-14,11204,11.68
2021-06-21,11204,14.27
2021-06-28,11204,14.27
2021-07-05,11204,11.68
2021-07-12,11204,10.38
2021-07-19,11204,35.03
2021-07-26,11204,50.59
2021-08-02,11204,72.64
2021-08-09,11204,97.29
2021-08-16,11204,84.32
2021-08-23,11204,110.26
2021-08-30,11204,153.07
2021-09-06,11204,141.4
2021-09-13,11204,136.21
2021-09-20,11204,169.94
2021-09-27,11204,186.8
2021-10-04,11204,136.21
2021-10-11,11204,216.64
2021-10-18,11204,172.53
2021-10-25,11204,129.72
2021-11-01,11204,15.57
2020-08-10,11205,19.85
2020-08-17,11205,17.65
2020-08-24,11205,13.24
2020-08-31,11205,30.88
2020-09-07,11205,6.62
2020-09-14,11205,13.24
2020-09-21,11205,41.91
2020-09-28,11205,61.77
2020-10-05,11205,39.71
2020-10-12,11205,44.12
2020-10-19,11205,39.71
2020-10-26,11205,61.77
2020-11-02,11205,52.94
2020-11-09,11205,52.94
2020-11-16,11205,97.06
2020-11-23,11205,125.74
2020-11-30,11205,156.62
2020-12-07,11205,143.39
2020-12-14,11205,185.3
2020-12-21,11205,165.44
2020-12-28,11205,176.47
2021-01-04,11205,191.92
2021-01-11,11205,302.21
2021-01-18,11205,295.59
2021-01-25,11205,370.6
2021-02-01,11205,273.54
2021-02-08,11205,262.51
2021-02-15,11205,266.92
2021-02-22,11205,222.8
2021-03-01,11205,302.21
2021-03-08,11205,236.03
2021-03-15,11205,300.01
2021-03-22,11205,216.18
2021-03-29,11205,324.27
2021-04-05,11205,165.44
2021-04-12,11205,169.86
2021-04-19,11205,108.09
2021-04-26,11205,101.47
2021-05-03,11205,97.06
2021-05-10,11205,41.91
2021-05-17,11205,50.74
2021-05-24,11205,22.06
2021-05-31,11205,8.82
2021-06-07,11205,4.41
2021-06-14,11205,11.03
2021-06-21,11205,8.82
2021-06-28,11205,19.85
2021-07-05,11205,13.24
2021-07-12,11205,28.68
2021-07-19,11205,46.32
2021-07-26,11205,90.44
2021-08-02,11205,125.74
2021-08-09,11205,169.86
2021-08-16,11205,161.03
2021-08-23,11205,183.09
2021-08-30,11205,132.36
2021-09-06,11205,119.12
2021-09-13,11205,158.83
2021-09-20,11205,282.36
2021-09-27,11205,240.45
2021-10-04,11205,167.65
2021-10-11,11205,227.21
2021-10-18,11205,222.8
2021-10-25,11205,121.33
2021-11-01,11205,13.24
2020-08-10,11206,11.53
2020-08-17,11206,19.61
2020-08-24,11206,14.99
2020-08-31,11206,16.15
2020-09-07,11206,18.45
2020-09-14,11206,24.22
2020-09-21,11206,36.9
2020-09-28,11206,42.67
2020-10-05,11206,41.52
2020-10-12,11206,43.82
2020-10-19,11206,40.36
2020-10-26,11206,77.27
2020-11-02,11206,72.66
2020-11-09,11206,100.33
2020-11-16,11206,125.71
2020-11-23,11206,151.08
2020-11-30,11206,140.7
2020-12-07,11206,224.89
2020-12-14,11206,258.33
2020-12-21,11206,231.81
2020-12-28,11206,251.41
2021-01-04,11206,306.77
2021-01-11,11206,403.64
2021-01-18,11206,425.56
2021-01-25,11206,351.75
2021-02-01,11206,410.56
2021-02-08,11206,359.82
2021-02-15,11206,392.11
2021-02-22,11206,318.3
2021-03-01,11206,347.13
2021-03-08,11206,322.92
2021-03-15,11206,357.51
2021-03-22,11206,340.21
2021-03-29,11206,297.54
2021-04-05,11206,272.17
2021-04-12,11206,230.65
2021-04-19,11206,205.28
2021-04-26,11206,162.61
2021-05-03,11206,101.49
2021-05-10,11206,70.35
2021-05-17,11206,56.51
2021-05-24,11206,41.52
2021-05-31,11206,18.45
2021-06-07,11206,12.69
2021-06-14,11206,16.15
2021-06-21,11206,10.38
2021-06-28,11206,14.99
2021-07-05,11206,21.91
2021-07-12,11206,35.75
2021-07-19,11206,72.66
2021-07-26,11206,109.56
2021-08-02,11206,128.01
2021-08-09,11206,186.83
2021-08-16,11206,182.22
2021-08-23,11206,191.44
2021-08-30,11206,214.51
2021-09-06,11206,153.38
2021-09-13,11206,154.54
2021-09-20,11206,235.27
2021-09-27,11206,192.6
2021-10-04,11206,183.37
2021-10-11,11206,198.36
2021-10-18,11206,140.7
2021-10-25,11206,108.41
2021-11-01,11206,12.69
2020-08-10,11207,21.34
2020-08-17,11207,15.72
2020-08-24,11207,6.74
2020-08-31,11207,14.6
2020-09-07,11207,22.46
2020-09-14,11207,26.96
2020-09-21,11207,14.6
2020-09-28,11207,32.57
2020-10-05,11207,34.82
2020-10-12,11207,40.43
2020-10-19,11207,33.7
2020-10-26,11207,48.3
2020-11-02,11207,42.68
2020-11-09,11207,74.13
2020-11-16,11207,151.63
2020-11-23,11207,160.62
2020-11-30,11207,172.97
2020-12-07,11207,238.12
2020-12-14,11207,272.94
2020-12-21,11207,238.12
2020-12-28,11207,277.43
2021-01-04,11207,340.33
2021-01-11,11207,502.07
2021-01-18,11207,494.21
2021-01-25,11207,477.36
2021-02-01,11207,555.98
2021-02-08,11207,354.93
2021-02-15,11207,334.71
2021-02-22,11207,288.66
2021-03-01,11207,408.84
2021-03-08,11207,333.59
2021-03-15,11207,284.17
2021-03-22,11207,369.53
2021-03-29,11207,398.73
2021-04-05,11207,333.59
2021-04-12,11207,356.05
2021-04-19,11207,293.15
2021-04-26,11207,245.98
2021-05-03,11207,206.67
2021-05-10,11207,122.43
2021-05-17,11207,87.61
2021-05-24,11207,52.79
2021-05-31,11207,29.2
2021-06-07,11207,25.83
2021-06-14,11207,20.22
2021-06-21,11207,23.59
2021-06-28,11207,24.71
2021-07-05,11207,21.34
2021-07-12,11207,35.94
2021-07-19,11207,57.28
2021-07-26,11207,98.84
2021-08-02,11207,107.83
2021-08-09,11207,157.25
2021-08-16,11207,213.41
2021-08-23,11207,193.19
2021-08-30,11207,186.45
2021-09-06,11207,168.48
2021-09-13,11207,171.85
2021-09-20,11207,174.1
2021-09-27,11207,159.49
2021-10-04,11207,153.88
2021-10-11,11207,131.41
2021-10-18,11207,96.59
2021-10-25,11207,76.38
2021-11-01,11207,3.37
2020-08-10,11208,23.02
2020-08-17,11208,24.07
2020-08-24,11208,25.11
2020-08-31,11208,25.11
2020-09-07,11208,26.16
2020-09-14,11208,43.95
2020-09-21,11208,10.46
2020-09-28,11208,26.16
2020-10-05,11208,39.76
2020-10-12,11208,51.27
2020-10-19,11208,21.97
2020-10-26,11208,75.34
2020-11-02,11208,64.88
2020-11-09,11208,129.75
2020-11-16,11208,153.82
2020-11-23,11208,171.61
2020-11-30,11208,231.26
2020-12-07,11208,286.72
2020-12-14,11208,334.85
2020-12-21,11208,299.27
2020-12-28,11208,344.27
2021-01-04,11208,387.17
2021-01-11,11208,585.99
2021-01-18,11208,581.8
2021-01-25,11208,568.2
2021-02-01,11208,553.55
2021-02-08,11208,459.37
2021-02-15,11208,406.01
2021-02-22,11208,328.57
2021-03-01,11208,412.28
2021-03-08,11208,335.9
2021-03-15,11208,332.76
2021-03-22,11208,375.66
2021-03-29,11208,418.56
2021-04-05,11208,408.1
2021-04-12,11208,390.31
2021-04-19,11208,370.43
2021-04-26,11208,235.44
2021-05-03,11208,159.05
2021-05-10,11208,117.2
2021-05-17,11208,63.83
2021-05-24,11208,63.83
2021-05-31,11208,25.11
2021-06-07,11208,20.93
2021-06-14,11208,20.93
2021-06-21,11208,49.18
2021-06-28,11208,20.93
2021-07-05,11208,28.25
2021-07-12,11208,39.76
2021-07-19,11208,53.37
2021-07-26,11208,63.83
2021-08-02,11208,106.73
2021-08-09,11208,183.12
2021-08-16,11208,171.61
2021-08-23,11208,179.98
2021-08-30,11208,205.1
2021-09-06,11208,137.08
2021-09-13,11208,140.22
2021-09-20,11208,161.15
2021-09-27,11208,138.13
2021-10-04,11208,118.24
2021-10-11,11208,108.83
2021-10-18,11208,85.81
2021-10-25,11208,78.48
2021-11-01,11208,3.14
2020-08-10,11209,26.66
2020-08-17,11209,29.62
2020-08-24,11209,26.66
2020-08-31,11209,34.07
2020-09-07,11209,25.18
2020-09-14,11209,22.22
2020-09-21,11209,20.74
2020-09-28,11209,38.51
2020-10-05,11209,39.99
2020-10-12,11209,48.88
2020-10-19,11209,66.65
2020-10-26,11209,82.95
2020-11-02,11209,66.65
2020-11-09,11209,112.57
2020-11-16,11209,128.86
2020-11-23,11209,198.48
2020-11-30,11209,236.99
2020-12-07,11209,284.38
2020-12-14,11209,303.64
2020-12-21,11209,322.89
2020-12-28,11209,405.84
2021-01-04,11209,460.64
2021-01-11,11209,577.65
2021-01-18,11209,533.22
2021-01-25,11209,537.66
2021-02-01,11209,420.65
2021-02-08,11209,336.22
2021-02-15,11209,373.25
2021-02-22,11209,297.71
2021-03-01,11209,302.16
2021-03-08,11209,308.08
2021-03-15,11209,330.3
2021-03-22,11209,285.86
2021-03-29,11209,376.22
2021-04-05,11209,322.89
2021-04-12,11209,312.53
2021-04-19,11209,256.24
2021-04-26,11209,151.08
2021-05-03,11209,137.75
2021-05-10,11209,88.87
2021-05-17,11209,38.51
2021-05-24,11209,22.22
2021-05-31,11209,20.74
2021-06-07,11209,13.33
2021-06-14,11209,10.37
2021-06-21,11209,10.37
2021-06-28,11209,16.29
2021-07-05,11209,13.33
2021-07-12,11209,28.14
2021-07-19,11209,42.95
2021-07-26,11209,69.61
2021-08-02,11209,115.53
2021-08-09,11209,151.08
2021-08-16,11209,162.93
2021-08-23,11209,177.74
2021-08-30,11209,118.49
2021-09-06,11209,154.04
2021-09-13,11209,159.97
2021-09-20,11209,145.15
2021-09-27,11209,130.34
2021-10-04,11209,117.01
2021-10-11,11209,103.68
2021-10-18,11209,68.13
2021-10-25,11209,54.8
2021-11-01,11209,0.0
2020-08-10,11210,15.22
2020-08-17,11210,27.4
2020-08-24,11210,27.4
2020-08-31,11210,38.06
2020-09-07,11210,42.63
2020-09-14,11210,51.76
2020-09-21,11210,66.98
2020-09-28,11210,152.24
2020-10-05,11210,179.64
2020-10-12,11210,175.07
2020-10-19,11210,124.83
2020-10-26,11210,94.39
2020-11-02,11210,47.19
2020-11-09,11210,133.97
2020-11-16,11210,135.49
2020-11-23,11210,137.01
2020-11-30,11210,207.04
2020-12-07,11210,309.04
2020-12-14,11210,334.92
2020-12-21,11210,347.1
2020-12-28,11210,327.31
2021-01-04,11210,327.31
2021-01-11,11210,382.12
2021-01-18,11210,379.07
2021-01-25,11210,400.38
2021-02-01,11210,319.7
2021-02-08,11210,274.03
2021-02-15,11210,205.52
2021-02-22,11210,255.76
2021-03-01,11210,254.24
2021-03-08,11210,263.37
2021-03-15,11210,255.76
2021-03-22,11210,231.4
2021-03-29,11210,269.46
2021-04-05,11210,220.74
2021-04-12,11210,214.65
2021-04-19,11210,149.19
2021-04-26,11210,102.0
2021-05-03,11210,106.57
2021-05-10,11210,117.22
2021-05-17,11210,53.28
2021-05-24,11210,39.58
2021-05-31,11210,18.27
2021-06-07,11210,16.75
2021-06-14,11210,10.66
2021-06-21,11210,9.13
2021-06-28,11210,4.57
2021-07-05,11210,19.79
2021-07-12,11210,28.93
2021-07-19,11210,51.76
2021-07-26,11210,66.98
2021-08-02,11210,98.95
2021-08-09,11210,167.46
2021-08-16,11210,167.46
2021-08-23,11210,140.06
2021-08-30,11210,147.67
2021-09-06,11210,147.67
2021-09-13,11210,115.7
2021-09-20,11210,161.37
2021-09-27,11210,150.71
2021-10-04,11210,143.1
2021-10-11,11210,108.09
2021-10-18,11210,91.34
2021-10-25,11210,89.82
2021-11-01,11210,19.79
2020-08-10,11211,20.66
2020-08-17,11211,6.89
2020-08-24,11211,15.74
2020-08-31,11211,19.67
2020-09-07,11211,16.72
2020-09-14,11211,33.44
2020-09-21,11211,67.87
2020-09-28,11211,81.64
2020-10-05,11211,80.66
2020-10-12,11211,70.82
2020-10-19,11211,65.9
2020-10-26,11211,88.52
2020-11-02,11211,103.28
2020-11-09,11211,144.59
2020-11-16,11211,148.52
2020-11-23,11211,181.97
2020-11-30,11211,183.93
2020-12-07,11211,244.92
2020-12-14,11211,230.16
2020-12-21,11211,210.49
2020-12-28,11211,207.54
2021-01-04,11211,225.25
2021-01-11,11211,364.92
2021-01-18,11211,332.46
2021-01-25,11211,318.69
2021-02-01,11211,353.11
2021-02-08,11211,277.38
2021-02-15,11211,240.0
2021-02-22,11211,255.74
2021-03-01,11211,345.24
2021-03-08,11211,334.43
2021-03-15,11211,290.16
2021-03-22,11211,246.88
2021-03-29,11211,303.93
2021-04-05,11211,239.02
2021-04-12,11211,181.97
2021-04-19,11211,154.43
2021-04-26,11211,102.29
2021-05-03,11211,65.9
2021-05-10,11211,32.46
2021-05-17,11211,22.62
2021-05-24,11211,9.84
2021-05-31,11211,8.85
2021-06-07,11211,13.77
2021-06-14,11211,26.56
2021-06-21,11211,10.82
2021-06-28,11211,5.9
2021-07-05,11211,27.54
2021-07-12,11211,32.46
2021-07-19,11211,93.44
2021-07-26,11211,108.2
2021-08-02,11211,167.21
2021-08-09,11211,175.08
2021-08-16,11211,184.92
2021-08-23,11211,186.88
2021-08-30,11211,183.93
2021-09-06,11211,190.82
2021-09-13,11211,208.52
2021-09-20,11211,311.8
2021-09-27,11211,243.93
2021-10-04,11211,227.21
2021-10-11,11211,330.49
2021-10-18,11211,240.0
2021-10-25,11211,168.2
2021-11-01,11211,16.72
2020-08-10,11212,12.17
2020-08-17,11212,14.87
2020-08-24,11212,12.17
2020-08-31,11212,17.58
2020-09-07,11212,6.76
2020-09-14,11212,8.11
2020-09-21,11212,10.82
2020-09-28,11212,37.85
2020-10-05,11212,28.39
2020-10-12,11212,28.39
2020-10-19,11212,29.74
2020-10-26,11212,40.56
2020-11-02,11212,60.84
2020-11-09,11212,77.06
2020-11-16,11212,104.1
2020-11-23,11212,150.07
2020-11-30,11212,140.6
2020-12-07,11212,240.65
2020-12-14,11212,236.59
2020-12-21,11212,239.3
2020-12-28,11212,243.35
2021-01-04,11212,351.51
2021-01-11,11212,465.07
2021-01-18,11212,447.5
2021-01-25,11212,527.26
2021-02-01,11212,478.59
2021-02-08,11212,321.77
2021-02-15,11212,379.9
2021-02-22,11212,323.12
2021-03-01,11212,342.04
2021-03-08,11212,381.25
2021-03-15,11212,340.69
2021-03-22,11212,352.86
2021-03-29,11212,417.75
2021-04-05,11212,436.68
2021-04-12,11212,435.33
2021-04-19,11212,312.3
2021-04-26,11212,260.93
2021-05-03,11212,160.88
2021-05-10,11212,128.44
2021-05-17,11212,109.51
2021-05-24,11212,109.51
2021-05-31,11212,40.56
2021-06-07,11212,40.56
2021-06-14,11212,16.22
2021-06-21,11212,27.04
2021-06-28,11212,14.87
2021-07-05,11212,13.52
2021-07-12,11212,40.56
2021-07-19,11212,51.37
2021-07-26,11212,73.01
2021-08-02,11212,121.68
2021-08-09,11212,216.31
2021-08-16,11212,251.46
2021-08-23,11212,289.32
2021-08-30,11212,264.98
2021-09-06,11212,205.5
2021-09-13,11212,183.87
2021-09-20,11212,197.39
2021-09-27,11212,156.83
2021-10-04,11212,177.11
2021-10-11,11212,139.25
2021-10-18,11212,102.75
2021-10-25,11212,101.4
2021-11-01,11212,4.06
2020-08-10,11213,15.48
2020-08-17,11213,20.12
2020-08-24,11213,15.48
2020-08-31,11213,21.67
2020-09-07,11213,34.06
2020-09-14,11213,15.48
2020-09-21,11213,55.73
2020-09-28,11213,61.92
2020-10-05,11213,52.63
2020-10-12,11213,44.89
2020-10-19,11213,46.44
2020-10-26,11213,55.73
2020-11-02,11213,65.01
2020-11-09,11213,97.52
2020-11-16,11213,119.19
2020-11-23,11213,140.86
2020-11-30,11213,136.22
2020-12-07,11213,221.36
2020-12-14,11213,216.71
2020-12-21,11213,244.58
2020-12-28,11213,304.95
2021-01-04,11213,304.95
2021-01-11,11213,321.98
2021-01-18,11213,374.61
2021-01-25,11213,379.25
2021-02-01,11213,391.63
2021-02-08,11213,323.52
2021-02-15,11213,368.41
2021-02-22,11213,283.28
2021-03-01,11213,339.0
2021-03-08,11213,373.06
2021-03-15,11213,369.96
2021-03-22,11213,301.85
2021-03-29,11213,345.19
2021-04-05,11213,239.93
2021-04-12,11213,284.82
2021-04-19,11213,247.67
2021-04-26,11213,153.25
2021-05-03,11213,150.15
2021-05-10,11213,97.52
2021-05-17,11213,43.34
2021-05-24,11213,66.56
2021-05-31,11213,32.51
2021-06-07,11213,20.12
2021-06-14,11213,20.12
2021-06-21,11213,7.74
2021-06-28,11213,17.03
2021-07-05,11213,29.41
2021-07-12,11213,24.77
2021-07-19,11213,41.79
2021-07-26,11213,82.04
2021-08-02,11213,142.41
2021-08-09,11213,174.92
2021-08-16,11213,184.21
2021-08-23,11213,204.33
2021-08-30,11213,178.02
2021-09-06,11213,134.67
2021-09-13,11213,164.08
2021-09-20,11213,154.8
2021-09-27,11213,174.92
2021-10-04,11213,230.65
2021-10-11,11213,278.63
2021-10-18,11213,195.04
2021-10-25,11213,97.52
2021-11-01,11213,13.93
2020-08-10,11214,18.32
2020-08-17,11214,26.94
2020-08-24,11214,14.01
2020-08-31,11214,18.32
2020-09-07,11214,29.09
2020-09-14,11214,24.78
2020-09-21,11214,25.86
2020-09-28,11214,18.32
2020-10-05,11214,30.17
2020-10-12,11214,48.48
2020-10-19,11214,40.94
2020-10-26,11214,86.19
2020-11-02,11214,72.19
2020-11-09,11214,106.66
2020-11-16,11214,152.99
2020-11-23,11214,161.61
2020-11-30,11214,167.0
2020-12-07,11214,266.12
2020-12-14,11214,321.07
2020-12-21,11214,377.1
2020-12-28,11214,458.98
2021-01-04,11214,476.22
2021-01-11,11214,628.14
2021-01-18,11214,637.83
2021-01-25,11214,554.87
2021-02-01,11214,506.39
2021-02-08,11214,435.28
2021-02-15,11214,421.27
2021-02-22,11214,352.32
2021-03-01,11214,356.63
2021-03-08,11214,349.08
2021-03-15,11214,406.19
2021-03-22,11214,364.17
2021-03-29,11214,377.1
